name,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01
Business Tour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,38.0,86.0,41.0,45.0,26.0,26.0,12.0,8.0,5.0,4.0,8.0,6.0,3.0,13.0,8.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,19.0,18.0,21.0,12.0,8.0,5.0,19.0,31.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,3.0
Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Call Of Duty: Modern Warfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,81.0,547.0,373.0,433.0,377.0,442.0
Call of Duty: Black Ops 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,485.0,938.0,2960.0,1558.0,933.0,572.0,470.0,255.0,215.0,181.0,157.0,179.0,160.0,206.0,121.0,38.0,37.0,90.0,123.0,297.0,48.0,39.0,29.0,25.0,32.0,29.0,36.0,27.0,16.0,29.0,29.0,27.0
Call of Duty: Black Ops Cold War,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,487.0,4207.0,1451.0,798.0,1005.0,505.0
Call of Duty: Black Ops II,0.0,19.0,14.0,14.0,14.0,11.0,13.0,13.0,8.0,6.0,4.0,7.0,10.0,13.0,5.0,46.0,64.0,6.0,21.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,5.0,11.0,11.0,16.0,2.0,2.0,11.0,24.0,37.0,6.0,16.0,76.0,14.0,10.0,12.0,23.0,17.0,13.0,29.0,26.0,19.0,21.0
Call of Duty: Black Ops III,1834.0,3007.0,1589.0,1675.0,1992.0,873.0,1152.0,614.0,1192.0,225.0,54.0,63.0,83.0,102.0,60.0,71.0,383.0,266.0,212.0,91.0,34.0,22.0,7.0,8.0,7.0,6.0,23.0,74.0,120.0,145.0,94.0,82.0,29.0,8.0,3.0,5.0,3.0,2.0,5.0,7.0,6.0,26.0,14.0,10.0,10.0,6.0,13.0,25.0,60.0,204.0,93.0,36.0,99.0,64.0,48.0,32.0,69.0,89.0,51.0,30.0,64.0,45.0,77.0
Call of Duty: Infinite Warfare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,427.0,81.0,80.0,185.0,36.0,44.0,36.0,26.0,28.0,65.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,4.0,1.0,0.0,0.0,7.0,6.0,10.0,2.0,6.0,5.0,5.0
Call of Duty: Modern Warfare Remastered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,183.0,34.0,10.0,7.0,14.0,9.0,18.0,22.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,50.0,6.0,10.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,18.0,0.0,18.0,5.0,0.0,3.0
Call of Duty: WWII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,154.0,19.0,1831.0,682.0,302.0,86.0,60.0,98.0,73.0,53.0,37.0,86.0,22.0,9.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,7.0,3.0,1.0,1.0,0.0,8.0,2.0,1.0,3.0,9.0,16.0,5.0,6.0,5.0,3.0,4.0,26.0,4.0,2.0,11.0
Call of Duty: Warzone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,303.0,1062.0,2031.0,2137.0,1381.0,543.0,463.0,6249.0,5538.0,5846.0,4866.0,4704.0,4944.0,5302.0,5016.0,5219.0,8330.0,10644.0,7781.0,10001.0
Celeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,78.0,37.0,168.0,2.0,14.0,1.0,0.0,9.0,1.0,1.0,10.0,73.0,6.0,1.0,1.0,10.0,5.0,11.0,3.0,74.0,4.0,65.0,229.0,39.0,60.0,45.0,35.0,47.0,12.0,6.0,8.0,2.0,3.0,31.0,37.0,16.0,8.0,20.0
Chess,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,6.0,3.0,4.0,0.0,53.0,16.0,5.0,2.0,7.0,32.0,33.0,55.0,25.0,75.0,42.0,51.0,62.0,44.0,86.0,102.0,105.0,211.0,109.0,63.0,82.0,183.0,64.0,50.0,185.0,287.0,274.0,303.0,197.0,170.0,198.0,255.0,967.0,1031.0,2282.0,2990.0,1675.0
Chip 'n Dale Rescue Rangers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Choice Chamber,0.0,0.0,0.0,1.0,0.0,0.0,24.0,43.0,14.0,2.0,20.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clash Royale,8.0,5.0,72.0,164.0,156.0,169.0,286.0,128.0,138.0,223.0,148.0,145.0,182.0,61.0,43.0,37.0,38.0,35.0,27.0,13.0,11.0,8.0,12.0,10.0,3.0,3.0,5.0,4.0,16.0,3.0,1.0,4.0,6.0,11.0,12.0,8.0,6.0,3.0,2.0,3.0,6.0,7.0,6.0,5.0,3.0,3.0,1.0,7.0,27.0,5.0,6.0,10.0,10.0,19.0,12.0,5.0,3.0,4.0,10.0,9.0,22.0,57.0,63.0
Clash of Clans,0.0,60.0,32.0,16.0,26.0,27.0,22.0,18.0,7.0,12.0,21.0,10.0,12.0,11.0,8.0,4.0,13.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,5.0,6.0,13.0,7.0,6.0,6.0,3.0,4.0,33.0,32.0,20.0,18.0,32.0,38.0,29.0,23.0,13.0,13.0,19.0,31.0,25.0,30.0,33.0,40.0
Clustertruck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conan Exiles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,482.0,13.0,3.0,1.0,3.0,1.0,8.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,14.0,358.0,44.0,31.0,34.0,8.0,17.0,7.0,5.0,4.0,16.0,30.0,87.0,55.0,20.0,13.0,6.0,7.0,4.0,6.0,27.0,33.0,20.0,34.0,17.0,37.0,14.0,19.0,9.0,67.0,23.0,16.0,7.0,22.0,23.0,18.0
Cooking Simulator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,280.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,49.0,6.0,10.0,8.0,8.0,2.0,0.0,18.0,7.0,33.0,2.0,3.0
Counter-Strike: Global Offensive,673.0,643.0,815.0,1055.0,527.0,556.0,600.0,461.0,569.0,743.0,810.0,573.0,1264.0,973.0,776.0,854.0,841.0,842.0,1289.0,693.0,902.0,852.0,675.0,573.0,1101.0,719.0,659.0,876.0,750.0,591.0,766.0,463.0,1634.0,902.0,1474.0,904.0,1047.0,1522.0,847.0,883.0,1078.0,1020.0,1304.0,1567.0,1943.0,1901.0,1594.0,1254.0,853.0,1858.0,1568.0,1486.0,1454.0,1193.0,704.0,1045.0,839.0,1070.0,1521.0,1617.0,1212.0,1404.0,1446.0
Crash Bandicoot 4: It's About Time,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,249.0,31.0,5.0,4.0,2.0,96.0
Crash Bandicoot N. Sane Trilogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,167.0,16.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,8.0,33.0,6.0,3.0,4.0,2.0,5.0,13.0,4.0,1.0,1.0,0.0,19.0,3.0,1.0,0.0,10.0,2.0,8.0,2.0,7.0,9.0,3.0,1.0,10.0,4.0,2.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0
Crash Team Racing Nitro-Fueled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,61.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Creative,166.0,78.0,78.0,89.0,88.0,99.0,97.0,107.0,156.0,99.0,101.0,98.0,131.0,100.0,91.0,59.0,91.0,107.0,61.0,67.0,102.0,91.0,84.0,133.0,139.0,97.0,113.0,175.0,130.0,133.0,132.0,124.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Crusader Kings III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,353.0,38.0,17.0,9.0,6.0,8.0,10.0
Cuphead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,291.0,13.0,4.0,7.0,4.0,1.0,10.0,3.0,8.0,2.0,1.0,1.0,4.0,1.0,1.0,13.0,3.0,1.0,11.0,3.0,11.0,7.0,6.0,1.0,14.0,5.0,1.0,10.0,4.0,21.0,25.0,17.0,13.0,5.0,8.0,6.0,8.0,7.0,3.0,12.0,11.0,8.0
Cyberpunk 2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,2.0,2.0,7.0,3559.0,276.0,49.0,30.0
DOOM,0.0,0.0,0.0,87.0,136.0,20.0,22.0,15.0,18.0,4.0,10.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,20.0,4.0,10.0,5.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,7.0,65.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0
DOOM Eternal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,484.0,163.0,6.0,3.0,4.0,13.0,4.0,63.0,12.0,14.0,11.0,8.0,50.0
DRAGON BALL Z DOKKAN BATTLE,0.0,0.0,0.0,0.0,26.0,13.0,28.0,8.0,10.0,6.0,20.0,19.0,14.0,4.0,10.0,86.0,67.0,37.0,102.0,62.0,22.0,24.0,48.0,27.0,7.0,12.0,4.0,16.0,13.0,9.0,84.0,69.0,43.0,19.0,9.0,7.0,11.0,12.0,13.0,11.0,12.0,5.0,24.0,29.0,20.0,11.0,11.0,15.0,14.0,21.0,22.0,11.0,41.0,30.0,200.0,160.0,72.0,38.0,43.0,53.0,120.0,124.0,55.0
DRAGON BALL Z: KAKAROT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,62.0,9.0,7.0,9.0,2.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,1.0
Dark Souls,0.0,73.0,77.0,58.0,6.0,9.0,5.0,4.0,7.0,11.0,16.0,5.0,4.0,5.0,5.0,3.0,4.0,8.0,33.0,10.0,25.0,7.0,17.0,15.0,3.0,17.0,15.0,33.0,105.0,368.0,34.0,11.0,29.0,17.0,9.0,18.0,28.0,11.0,12.0,7.0,128.0,30.0,15.0,6.0,4.0,22.0,9.0,43.0,178.0,47.0,63.0,24.0,42.0,30.0,17.0,12.0,11.0,21.0,32.0,28.0,25.0,35.0,47.0
Dark Souls II,0.0,3.0,47.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,16.0,0.0,8.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,19.0,30.0,73.0,0.0,4.0,2.0,1.0,3.0,5.0,14.0,16.0,13.0,13.0,10.0
Dark Souls II: Scholar of the First Sin,0.0,75.0,71.0,14.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,10.0,8.0,7.0,2.0,15.0,1.0,3.0,2.0,2.0,4.0,15.0,9.0,245.0,145.0,5.0,2.0,5.0,19.0,1.0,2.0,5.0,2.0,2.0,38.0,3.0,44.0,95.0,113.0,6.0,5.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
Dark Souls III,0.0,0.0,110.0,788.0,213.0,39.0,27.0,42.0,21.0,78.0,38.0,26.0,61.0,13.0,57.0,60.0,27.0,35.0,181.0,253.0,184.0,32.0,79.0,118.0,87.0,26.0,30.0,65.0,60.0,72.0,45.0,13.0,11.0,35.0,219.0,29.0,62.0,29.0,29.0,16.0,69.0,29.0,17.0,16.0,59.0,20.0,17.0,48.0,350.0,848.0,58.0,144.0,1172.0,226.0,79.0,32.0,40.0,190.0,94.0,226.0,149.0,124.0,193.0
Darkest Dungeon,86.0,80.0,16.0,4.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,2.0,6.0,4.0,3.0,2.0,15.0,160.0,44.0,8.0,22.0,2.0,3.0,2.0,3.0,6.0,10.0,27.0,48.0,75.0,425.0,283.0,14.0,9.0,3.0,3.0,7.0,3.0,10.0,6.0,8.0,4.0,3.0,2.0,10.0,11.0,5.0,6.0,8.0,14.0,72.0,251.0,35.0,15.0,64.0,268.0,5.0,21.0,218.0,108.0,44.0,29.0,306.0
Darwin Project,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,67.0,47.0,51.0,458.0,290.0,79.0,12.0,5.0,5.0,2.0,12.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,13.0,6.0,1.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Dauntless,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,1.0,1.0,54.0,2.0,1.0,0.0,35.0,28.0,2.0,2.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,172.0,137.0,22.0,28.0,33.0,6.0,4.0,28.0,9.0,8.0,11.0,14.0,15.0,17.0,14.0,10.0,8.0,5.0,5.0,9.0,9.0,14.0,10.0
DayZ,579.0,392.0,359.0,482.0,359.0,340.0,291.0,217.0,212.0,263.0,331.0,329.0,216.0,212.0,83.0,40.0,28.0,146.0,162.0,95.0,85.0,93.0,339.0,286.0,154.0,62.0,199.0,100.0,96.0,82.0,76.0,61.0,30.0,17.0,63.0,232.0,150.0,119.0,111.0,172.0,207.0,156.0,303.0,189.0,167.0,204.0,146.0,221.0,109.0,122.0,109.0,139.0,170.0,98.0,93.0,90.0,341.0,275.0,363.0,594.0,541.0,352.0,295.0
Days Gone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,311.0,264.0,20.0,14.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,7.0,8.0,2.0,4.0,2.0,2.0,3.0,6.0,3.0,2.0,62.0,2.0,3.0
Dead Cells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,19.0,4.0,4.0,6.0,3.0,10.0,3.0,10.0,2.0,4.0,2.0,5.0,1.0,49.0,162.0,36.0,18.0,9.0,40.0,22.0,11.0,16.0,29.0,10.0,10.0,7.0,8.0,3.0,4.0,5.0,9.0,18.0,120.0,19.0,9.0,5.0,16.0,4.0,6.0,8.0,2.0,2.0,3.0,6.0,11.0,8.0
Dead by Daylight,0.0,0.0,0.0,0.0,0.0,339.0,297.0,208.0,93.0,99.0,96.0,140.0,122.0,88.0,79.0,43.0,92.0,61.0,72.0,85.0,92.0,85.0,61.0,68.0,77.0,79.0,66.0,69.0,130.0,190.0,255.0,381.0,383.0,335.0,274.0,339.0,512.0,431.0,461.0,366.0,300.0,325.0,287.0,324.0,424.0,393.0,435.0,382.0,421.0,534.0,598.0,589.0,688.0,761.0,694.0,547.0,596.0,523.0,606.0,619.0,632.0,654.0,679.0
Death Stranding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1224.0,69.0,5.0,3.0,3.0,4.0,2.0,3.0,327.0,86.0,8.0,7.0,3.0,5.0,5.0,3.0,3.0
Deceit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,19.0,3.0,0.0,2.0,92.0,4.0,31.0,45.0,18.0,38.0,83.0,94.0,58.0,24.0,33.0,11.0,22.0,62.0,9.0,89.0,13.0,11.0,3.0,154.0,30.0,12.0,12.0,16.0,9.0,25.0,8.0,5.0,15.0,71.0,20.0,42.0,42.0,34.0,66.0,13.0,13.0,2.0,7.0,112.0,2.0,1.0,3.0,1.0
Demon's Souls,0.0,4.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,12.0,5.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,1529.0,53.0,30.0,17.0,25.0
Desolate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Destiny,63.0,59.0,52.0,70.0,62.0,69.0,78.0,77.0,158.0,121.0,79.0,98.0,101.0,89.0,80.0,133.0,132.0,89.0,84.0,47.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Destiny 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,91.0,54.0,360.0,306.0,236.0,126.0,59.0,34.0,28.0,52.0,113.0,77.0,71.0,79.0,290.0,124.0,193.0,162.0,157.0,75.0,85.0,44.0,57.0,73.0,68.0,62.0,52.0,249.0,94.0,87.0,98.0,83.0,162.0,194.0,237.0,210.0,195.0,153.0,141.0,152.0,458.0,179.0,193.0,222.0,186.0
Destruction AllStars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,65.0
Detroit: Become Human,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,341.0,264.0,44.0,4.0,3.0,1.0,6.0,2.0,8.0,2.0,22.0,11.0,4.0,25.0,35.0,66.0,4.0,29.0,13.0,40.0,64.0,146.0,16.0,54.0,40.0,107.0,292.0,30.0,22.0,8.0,25.0,13.0,47.0,8.0,21.0
